id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,status_url,entities_str
833810190923280384,vickylaina,RT @oceansofdata: #dsetonline: suggestions for additional educator resources for teaching w/ #data? https://t.co/1X2BDGpPM9,Mon Feb 20 22:46:55 +0000 2017,20/02/2017 22:46:55,,en,,,3000603839,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/830523462204559360/nZpzI1ny_normal.jpg,29,128,http://twitter.com/vickylaina/statuses/833810190923280384,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[18,29]},{""text"":""data"",""indices"":[93,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""oceansofdata"",""name"":""Oceans of Data"",""id"":2249132413,""id_str"":""2249132413"",""indices"":[3,16]}],""urls"":[{""url"":""https://t.co/1X2BDGpPM9"",""expanded_url"":""http://fb.me/4bwXnT6ua"",""display_url"":""fb.me/4bwXnT6ua"",""indices"":[100,123]}]}"
833802228733448192,oceansofdata,#dsetonline: suggestions for additional educator resources for teaching w/ #data? https://t.co/1X2BDGpPM9,Mon Feb 20 22:15:17 +0000 2017,20/02/2017 22:15:17,,en,,,2249132413,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://pbs.twimg.com/profile_images/486896426811547648/yh0m-eCW_normal.png,423,299,http://twitter.com/oceansofdata/statuses/833802228733448192,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[0,11]},{""text"":""data"",""indices"":[75,80]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/1X2BDGpPM9"",""expanded_url"":""http://fb.me/4bwXnT6ua"",""display_url"":""fb.me/4bwXnT6ua"",""indices"":[82,105]}]}"
833801455559647232,oceansofdata,RT @data_india: #dataliteracy #dsetonline https://t.co/lq8kDqYPEm,Mon Feb 20 22:12:12 +0000 2017,20/02/2017 22:12:12,,en,,,2249132413,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/486896426811547648/yh0m-eCW_normal.png,423,299,http://twitter.com/oceansofdata/statuses/833801455559647232,"{""hashtags"":[{""text"":""dataliteracy"",""indices"":[16,29]},{""text"":""dsetonline"",""indices"":[30,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""data_india"",""name"":""Numbers"",""id"":4503790086,""id_str"":""4503790086"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":833214225044484100,""id_str"":""833214225044484097"",""indices"":[42,65],""media_url"":""http://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""url"":""https://t.co/lq8kDqYPEm"",""display_url"":""pic.twitter.com/lq8kDqYPEm"",""expanded_url"":""https://twitter.com/data_india/status/833214339830013952/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":803,""h"":94,""resize"":""fit""},""thumb"":{""w"":94,""h"":94,""resize"":""crop""},""large"":{""w"":803,""h"":94,""resize"":""fit""},""small"":{""w"":680,""h"":80,""resize"":""fit""}},""source_status_id"":833214339830014000,""source_status_id_str"":""833214339830013952"",""source_user_id"":4503790086,""source_user_id_str"":""4503790086""}]}"
833801455559647232,oceansofdata,RT @data_india: #dataliteracy #dsetonline https://t.co/lq8kDqYPEm,Mon Feb 20 22:12:12 +0000 2017,20/02/2017 22:12:12,,en,,,2249132413,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/486896426811547648/yh0m-eCW_normal.png,423,299,http://twitter.com/oceansofdata/statuses/833801455559647232,"{""hashtags"":[{""text"":""dataliteracy"",""indices"":[16,29]},{""text"":""dsetonline"",""indices"":[30,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""data_india"",""name"":""Numbers"",""id"":4503790086,""id_str"":""4503790086"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":833214225044484100,""id_str"":""833214225044484097"",""indices"":[42,65],""media_url"":""http://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""url"":""https://t.co/lq8kDqYPEm"",""display_url"":""pic.twitter.com/lq8kDqYPEm"",""expanded_url"":""https://twitter.com/data_india/status/833214339830013952/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":803,""h"":94,""resize"":""fit""},""thumb"":{""w"":94,""h"":94,""resize"":""crop""},""large"":{""w"":803,""h"":94,""resize"":""fit""},""small"":{""w"":680,""h"":80,""resize"":""fit""}},""source_status_id"":833214339830014000,""source_status_id_str"":""833214339830013952"",""source_user_id"":4503790086,""source_user_id_str"":""4503790086""}]}"
833214339830013952,data_india,#dataliteracy #dsetonline https://t.co/lq8kDqYPEm,Sun Feb 19 07:19:13 +0000 2017,19/02/2017 07:19:13,,en,,,4503790086,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/698243171751362560/9rwzTOJr_normal.jpg,62,32,http://twitter.com/data_india/statuses/833214339830013952,"{""hashtags"":[{""text"":""dataliteracy"",""indices"":[0,13]},{""text"":""dsetonline"",""indices"":[14,25]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":833214225044484100,""id_str"":""833214225044484097"",""indices"":[26,49],""media_url"":""http://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C5Ar7FGUMAEGY1X.jpg"",""url"":""https://t.co/lq8kDqYPEm"",""display_url"":""pic.twitter.com/lq8kDqYPEm"",""expanded_url"":""https://twitter.com/data_india/status/833214339830013952/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":803,""h"":94,""resize"":""fit""},""thumb"":{""w"":94,""h"":94,""resize"":""crop""},""large"":{""w"":803,""h"":94,""resize"":""fit""},""small"":{""w"":680,""h"":80,""resize"":""fit""}}}]}"
833057387770556416,Data_Nuggets,Great discussions on what it looks like to teach with #data - and the opportunities and struggles that come along w… https://t.co/AjpAazC13K,Sat Feb 18 20:55:33 +0000 2017,18/02/2017 20:55:33,,en,,,2803944613,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/553311933277814785/HHJlorbr_normal.png,203,186,http://twitter.com/Data_Nuggets/statuses/833057387770556416,"{""hashtags"":[{""text"":""data"",""indices"":[54,59]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/AjpAazC13K"",""expanded_url"":""https://twitter.com/i/web/status/833057387770556416"",""display_url"":""twitter.com/i/web/status/8…"",""indices"":[117,140]}]}"
832820135375233025,jrosenberg6432,Incredible time at #dsetonline! https://t.co/001YjPAjXP,Sat Feb 18 05:12:47 +0000 2017,18/02/2017 05:12:47,,en,,,10950512,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/824643523072892928/n6u3mB-J_normal.jpg,1259,1128,http://twitter.com/jrosenberg6432/statuses/832820135375233025,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[19,30]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832820123320741900,""id_str"":""832820123320741888"",""indices"":[32,55],""media_url"":""http://pbs.twimg.com/media/C47FfVxUcAAm-1w.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C47FfVxUcAAm-1w.jpg"",""url"":""https://t.co/001YjPAjXP"",""display_url"":""pic.twitter.com/001YjPAjXP"",""expanded_url"":""https://twitter.com/jrosenberg6432/status/832820135375233025/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":454,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1366,""h"":2048,""resize"":""fit""},""medium"":{""w"":800,""h"":1200,""resize"":""fit""}}}]}"
832772602183589889,natalyastclair,RT @Data_Nuggets: Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https…,Sat Feb 18 02:03:55 +0000 2017,18/02/2017 02:03:55,,en,,,2392075280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/700819429165170688/ghpB2Fi__normal.jpg,246,280,http://twitter.com/natalyastclair/statuses/832772602183589889,"{""hashtags"":[{""text"":""datascience"",""indices"":[40,52]},{""text"":""dsetonline"",""indices"":[122,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Data_Nuggets"",""name"":""Data Nuggets"",""id"":2803944613,""id_str"":""2803944613"",""indices"":[3,16]}],""urls"":[]}"
832772525390131202,natalyastclair,RT @dandamelin: Helping to run the Data Science Education Technology conference. #dsetonline https://t.co/VTDFz1ofRV,Sat Feb 18 02:03:36 +0000 2017,18/02/2017 02:03:36,,en,,,2392075280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/700819429165170688/ghpB2Fi__normal.jpg,246,280,http://twitter.com/natalyastclair/statuses/832772525390131202,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[81,92]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dandamelin"",""name"":""Dan Damelin"",""id"":731131395368730600,""id_str"":""731131395368730624"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":832670150922903600,""id_str"":""832670150922903552"",""indices"":[93,116],""media_url"":""http://pbs.twimg.com/media/C449FzDUoAAeUGt.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C449FzDUoAAeUGt.jpg"",""url"":""https://t.co/VTDFz1ofRV"",""display_url"":""pic.twitter.com/VTDFz1ofRV"",""expanded_url"":""https://twitter.com/dandamelin/status/832671506639368193/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":454,""h"":680,""resize"":""fit""},""medium"":{""w"":800,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1366,""h"":2048,""resize"":""fit""}},""source_status_id"":832671506639368200,""source_status_id_str"":""832671506639368193"",""source_user_id"":731131395368730600,""source_user_id_str"":""731131395368730624""}]}"
832772420733853698,natalyastclair,"RT @CODAPdatasci: Thank you all for sharing your work, innovations, and experiences at #dsetonline. Stay in touch!",Sat Feb 18 02:03:11 +0000 2017,18/02/2017 02:03:11,,en,,,2392075280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/700819429165170688/ghpB2Fi__normal.jpg,246,280,http://twitter.com/natalyastclair/statuses/832772420733853698,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[87,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CODAPdatasci"",""name"":""CODAP"",""id"":2883298240,""id_str"":""2883298240"",""indices"":[3,16]}],""urls"":[]}"
832771122445873152,ConcordDotOrg,RT @Data_Nuggets: Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https…,Sat Feb 18 01:58:02 +0000 2017,18/02/2017 01:58:02,,en,,,206019741,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/3117772403/98a6edff1164afa74254e1ab5a4b8449_normal.png,1054,152,http://twitter.com/ConcordDotOrg/statuses/832771122445873152,"{""hashtags"":[{""text"":""datascience"",""indices"":[40,52]},{""text"":""dsetonline"",""indices"":[122,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Data_Nuggets"",""name"":""Data Nuggets"",""id"":2803944613,""id_str"":""2803944613"",""indices"":[3,16]}],""urls"":[]}"
832771003134599176,ConcordDotOrg,"RT @CODAPdatasci: Thank you all for sharing your work, innovations, and experiences at #dsetonline. Stay in touch!",Sat Feb 18 01:57:33 +0000 2017,18/02/2017 01:57:33,,en,,,206019741,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/3117772403/98a6edff1164afa74254e1ab5a4b8449_normal.png,1054,152,http://twitter.com/ConcordDotOrg/statuses/832771003134599176,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[87,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CODAPdatasci"",""name"":""CODAP"",""id"":2883298240,""id_str"":""2883298240"",""indices"":[3,16]}],""urls"":[]}"
832770022904705024,Data_Nuggets,"RT @CODAPdatasci: Thank you all for sharing your work, innovations, and experiences at #dsetonline. Stay in touch!",Sat Feb 18 01:53:40 +0000 2017,18/02/2017 01:53:40,,en,,,2803944613,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/553311933277814785/HHJlorbr_normal.png,203,183,http://twitter.com/Data_Nuggets/statuses/832770022904705024,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[87,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CODAPdatasci"",""name"":""CODAP"",""id"":2883298240,""id_str"":""2883298240"",""indices"":[3,16]}],""urls"":[]}"
832769682876702721,CODAPdatasci,"Thank you all for sharing your work, innovations, and experiences at #dsetonline. Stay in touch!",Sat Feb 18 01:52:19 +0000 2017,18/02/2017 01:52:19,,en,,,2883298240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/534843024778346496/Z0FoQzAA_normal.jpeg,115,20,http://twitter.com/CODAPdatasci/statuses/832769682876702721,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[69,80]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
832768362606260225,CODAPdatasci,RT @Data_Nuggets: Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https…,Sat Feb 18 01:47:04 +0000 2017,18/02/2017 01:47:04,,en,,,2883298240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/534843024778346496/Z0FoQzAA_normal.jpeg,115,20,http://twitter.com/CODAPdatasci/statuses/832768362606260225,"{""hashtags"":[{""text"":""datascience"",""indices"":[40,52]},{""text"":""dsetonline"",""indices"":[122,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Data_Nuggets"",""name"":""Data Nuggets"",""id"":2803944613,""id_str"":""2803944613"",""indices"":[3,16]}],""urls"":[]}"
832768362606260225,CODAPdatasci,RT @Data_Nuggets: Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https…,Sat Feb 18 01:47:04 +0000 2017,18/02/2017 01:47:04,,en,,,2883298240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/534843024778346496/Z0FoQzAA_normal.jpeg,115,20,http://twitter.com/CODAPdatasci/statuses/832768362606260225,"{""hashtags"":[{""text"":""datascience"",""indices"":[40,52]},{""text"":""dsetonline"",""indices"":[122,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Data_Nuggets"",""name"":""Data Nuggets"",""id"":2803944613,""id_str"":""2803944613"",""indices"":[3,16]}],""urls"":[]}"
832760636098625536,alevergara78,RT @Data_Nuggets: Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https…,Sat Feb 18 01:16:22 +0000 2017,18/02/2017 01:16:22,,en,,,104520454,,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>",http://pbs.twimg.com/profile_images/477167045772312577/3q1ssMVN_normal.jpeg,2933,702,http://twitter.com/alevergara78/statuses/832760636098625536,"{""hashtags"":[{""text"":""datascience"",""indices"":[40,52]},{""text"":""dsetonline"",""indices"":[122,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Data_Nuggets"",""name"":""Data Nuggets"",""id"":2803944613,""id_str"":""2803944613"",""indices"":[3,16]}],""urls"":[]}"
832760564359127040,Data_Nuggets,Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https://t.co/5PvVbW2AAe,Sat Feb 18 01:16:05 +0000 2017,18/02/2017 01:16:05,,en,,,2803944613,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/553311933277814785/HHJlorbr_normal.png,200,183,http://twitter.com/Data_Nuggets/statuses/832760564359127040,"{""hashtags"":[{""text"":""datascience"",""indices"":[22,34]},{""text"":""dsetonline"",""indices"":[104,115]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832760494553325600,""id_str"":""832760494553325571"",""indices"":[116,139],""media_url"":""http://pbs.twimg.com/media/C46PQfTUYAMpQah.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C46PQfTUYAMpQah.jpg"",""url"":""https://t.co/5PvVbW2AAe"",""display_url"":""pic.twitter.com/5PvVbW2AAe"",""expanded_url"":""https://twitter.com/Data_Nuggets/status/832760564359127040/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":1200,""resize"":""fit""},""large"":{""w"":2048,""h"":2048,""resize"":""fit""}}}]}"
832760564359127040,Data_Nuggets,Awesome and inspiring #datascience conference. Ready to get to work and excited for new collaborations! #dsetonline https://t.co/5PvVbW2AAe,Sat Feb 18 01:16:05 +0000 2017,18/02/2017 01:16:05,,en,,,2803944613,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/553311933277814785/HHJlorbr_normal.png,200,183,http://twitter.com/Data_Nuggets/statuses/832760564359127040,"{""hashtags"":[{""text"":""datascience"",""indices"":[22,34]},{""text"":""dsetonline"",""indices"":[104,115]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832760494553325600,""id_str"":""832760494553325571"",""indices"":[116,139],""media_url"":""http://pbs.twimg.com/media/C46PQfTUYAMpQah.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C46PQfTUYAMpQah.jpg"",""url"":""https://t.co/5PvVbW2AAe"",""display_url"":""pic.twitter.com/5PvVbW2AAe"",""expanded_url"":""https://twitter.com/Data_Nuggets/status/832760564359127040/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":1200,""resize"":""fit""},""large"":{""w"":2048,""h"":2048,""resize"":""fit""}}}]}"
832737945467510784,mobilizingcs,Need data? Visit https://t.co/7fAhegyxjw for great data sets to use in science classrooms. #dsetonline @UCLAScienceProj,Fri Feb 17 23:46:12 +0000 2017,17/02/2017 23:46:12,,en,,,2439078738,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/732685378574917633/1wNMrpC9_normal.jpg,55,44,http://twitter.com/mobilizingcs/statuses/832737945467510784,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[91,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UCLAScienceProj"",""name"":""UCLA Science Project"",""id"":2309469024,""id_str"":""2309469024"",""indices"":[103,119]}],""urls"":[{""url"":""https://t.co/7fAhegyxjw"",""expanded_url"":""http://cedarcreek.umn.edu"",""display_url"":""cedarcreek.umn.edu"",""indices"":[17,40]}]}"
832719292256825346,lisard,A taste of people’s perspectives on traditional data approaches vs #datascience #education at #dsetonline #edchat https://t.co/nZRrrA5Az5,Fri Feb 17 22:32:05 +0000 2017,17/02/2017 22:32:05,,en,,,15325640,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://pbs.twimg.com/profile_images/1394775582/Artie2ndPartyMugCloseCrop_normal.jpg,411,300,http://twitter.com/lisard/statuses/832719292256825346,"{""hashtags"":[{""text"":""datascience"",""indices"":[67,79]},{""text"":""education"",""indices"":[80,90]},{""text"":""dsetonline"",""indices"":[94,105]},{""text"":""edchat"",""indices"":[106,113]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832719288100286500,""id_str"":""832719288100286465"",""indices"":[114,137],""media_url"":""http://pbs.twimg.com/media/C45px9TVcAEX7Wt.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C45px9TVcAEX7Wt.jpg"",""url"":""https://t.co/nZRrrA5Az5"",""display_url"":""pic.twitter.com/nZRrrA5Az5"",""expanded_url"":""https://twitter.com/lisard/status/832719292256825346/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]}"
832703318954610690,mobilizingcs,RT @aVndrwrff: Data collection and representation with students using @mobilizingcs #dsetonline https://t.co/gtkh5MURaS,Fri Feb 17 21:28:36 +0000 2017,17/02/2017 21:28:36,,en,,,2439078738,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/732685378574917633/1wNMrpC9_normal.jpg,55,44,http://twitter.com/mobilizingcs/statuses/832703318954610690,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[84,95]}],""symbols"":[],""user_mentions"":[{""screen_name"":""aVndrwrff"",""name"":""Aaron Vanderwerff"",""id"":2527720152,""id_str"":""2527720152"",""indices"":[3,13]},{""screen_name"":""mobilizingcs"",""name"":""Mobilize"",""id"":2439078738,""id_str"":""2439078738"",""indices"":[70,83]}],""urls"":[],""media"":[{""id"":832652053516165100,""id_str"":""832652053516165120"",""indices"":[96,119],""media_url"":""http://pbs.twimg.com/media/C44soY9UoAA7FyT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C44soY9UoAA7FyT.jpg"",""url"":""https://t.co/gtkh5MURaS"",""display_url"":""pic.twitter.com/gtkh5MURaS"",""expanded_url"":""https://twitter.com/aVndrwrff/status/832652061237862400/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":2048,""h"":1553,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":516,""resize"":""fit""},""medium"":{""w"":1200,""h"":910,""resize"":""fit""}},""source_status_id"":832652061237862400,""source_status_id_str"":""832652061237862400"",""source_user_id"":2527720152,""source_user_id_str"":""2527720152""}]}"
832688388792676353,CODAPdatasci,RT @ConcordDotOrg: Software demos and networking at the Data Science Education Technology conference #dsetonline https://t.co/IhmTMBLi3P,Fri Feb 17 20:29:17 +0000 2017,17/02/2017 20:29:17,,en,,,2883298240,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/534843024778346496/Z0FoQzAA_normal.jpeg,115,20,http://twitter.com/CODAPdatasci/statuses/832688388792676353,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[101,112]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ConcordDotOrg"",""name"":""Concord Consortium"",""id"":206019741,""id_str"":""206019741"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":832674407222956000,""id_str"":""832674407222956034"",""indices"":[113,136],""media_url"":""http://pbs.twimg.com/media/C45A9jAVUAIuJE-.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C45A9jAVUAIuJE-.jpg"",""url"":""https://t.co/IhmTMBLi3P"",""display_url"":""pic.twitter.com/IhmTMBLi3P"",""expanded_url"":""https://twitter.com/ConcordDotOrg/status/832674516941697025/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""}},""source_status_id"":832674516941697000,""source_status_id_str"":""832674516941697025"",""source_user_id"":206019741,""source_user_id_str"":""206019741""}]}"
832674516941697025,ConcordDotOrg,Software demos and networking at the Data Science Education Technology conference #dsetonline https://t.co/IhmTMBLi3P,Fri Feb 17 19:34:09 +0000 2017,17/02/2017 19:34:09,,en,,,206019741,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/3117772403/98a6edff1164afa74254e1ab5a4b8449_normal.png,1053,152,http://twitter.com/ConcordDotOrg/statuses/832674516941697025,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[82,93]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832674407222956000,""id_str"":""832674407222956034"",""indices"":[94,117],""media_url"":""http://pbs.twimg.com/media/C45A9jAVUAIuJE-.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C45A9jAVUAIuJE-.jpg"",""url"":""https://t.co/IhmTMBLi3P"",""display_url"":""pic.twitter.com/IhmTMBLi3P"",""expanded_url"":""https://twitter.com/ConcordDotOrg/status/832674516941697025/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""}}}]}"
832673604823195649,ru_dataspire,Taking gaming to the next level! Analyzing our #data in a #dataviz to make sense/provide purpose to the game at… https://t.co/0iBSDdNTam,Fri Feb 17 19:30:32 +0000 2017,17/02/2017 19:30:32,,en,,,824437995210215424,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/832240889296670720/g94m6mnx_normal.jpg,1,46,http://twitter.com/ru_dataspire/statuses/832673604823195649,"{""hashtags"":[{""text"":""data"",""indices"":[47,52]},{""text"":""dataviz"",""indices"":[58,66]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/0iBSDdNTam"",""expanded_url"":""https://twitter.com/i/web/status/832673604823195649"",""display_url"":""twitter.com/i/web/status/8…"",""indices"":[113,136]}]}"
832671506639368193,dandamelin,Helping to run the Data Science Education Technology conference. #dsetonline https://t.co/VTDFz1ofRV,Fri Feb 17 19:22:12 +0000 2017,17/02/2017 19:22:12,,en,,,731131395368730624,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/731132400265203712/fmui4eRm_normal.jpg,47,45,http://twitter.com/dandamelin/statuses/832671506639368193,"{""hashtags"":[{""text"":""dsetonline"",""indices"":[65,76]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":832670150922903600,""id_str"":""832670150922903552"",""indices"":[77,100],""media_url"":""http://pbs.twimg.com/media/C449FzDUoAAeUGt.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C449FzDUoAAeUGt.jpg"",""url"":""https://t.co/VTDFz1ofRV"",""display_url"":""pic.twitter.com/VTDFz1ofRV"",""expanded_url"":""https://twitter.com/dandamelin/status/832671506639368193/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":454,""h"":680,""resize"":""fit""},""medium"":{""w"":800,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1366,""h"":2048,""resize"":""fit""}}}]}"
